,Cena,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Możliwość finansowania,Faktura VAT,Kraj pochodzenia,Pierwsza rejestracja,Zarejestrowany w Polsce,Pierwszy właściciel,Serwisowany w ASO,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujniki parkowania tylne,Kamera cofania,Kurtyny powietrzne,Poduszki boczne przednie,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Elektryczne szyby tylne,Klimatyzacja automatyczna,Nawigacja GPS,Relingi dachowe,Centralny zamek,Immobilizer,Radio fabryczne,Czujniki parkowania przednie,ESP (stabilizacja toru jazdy),Komputer pokładowy,Podgrzewane lusterka boczne,Tempomat,Metalik,Bezwypadkowy,Klimatyzacja manualna,Czujnik deszczu,Czujnik zmierzchu,VAT marża,Alarm,Tapicerka welurowa,ASR (kontrola trakcji),Przyciemniane szyby,Radio niefabryczne,Isofix,Ogranicznik prędkości,Poduszki boczne tylne,MP3,Perłowy,Elektrochromatyczne lusterko wsteczne,Światła przeciwmgielne,Uszkodzony,Podgrzewane przednie siedzenia,Światła Xenonowe,Poduszka powietrzna chroniąca kolana,Dach panoramiczny,Ogrzewanie postojowe,Szyberdach,Elektrochromatyczne lusterka boczne,Hak,Bluetooth,Gniazdo AUX,Filtr cząstek stałych,Gniazdo SD,Światła LED,Asystent parkowania,Gniazdo USB,HUD (wyświetlacz przezierny),Odtwarzacz DVD,Światła do jazdy dziennej,Akryl (niemetalizowany),Asystent pasa ruchu,Czujnik martwego pola,Klimatyzacja dwustrefowa,Podgrzewana przednia szyba,System Start-Stop,Leasing,Emisja CO2,Tapicerka skórzana,Miesięczna rata,Tempomat aktywny,Tuning,Zmieniarka CD,Podgrzewane tylne siedzenia,Elektrycznie ustawiane fotele,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Regulowane zawieszenie,Kierownica po prawej (Anglik),Klimatyzacja czterostrefowa,Zarejestrowany jako zabytek,Homologacja ciężarowa,Matowy,Łopatki zmiany biegów
40,15300,Firmy,Osobowe,Opel,Astra,H (2004-2014),2006,119 500 km,1 800 cm3,Benzyna,140 KM,Manualna,0,Kombi,5,5,Szary,Tak,0,Niemcy,29 wrzesień 2006,0,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,Tak,Tak,0,1,1,Tak,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,12000,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2007,153 500 km,0,Diesel,0,0,0,Kombi,0,0,Czarny,0,0,0,0,0,0,0,Używane,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,16900,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2006,185 100 km,2 000 cm3,Benzyna,200 KM,Manualna,Na przednie koła,Kompakt,3,5,Inny kolor,0,0,Niemcy,6 sierpień 2006,Tak,Tak,0,Używane,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,Tak,Tak,0,1,1,Tak,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,44000,Firmy,Osobowe,Opel,Astra,J (2009-2015),2014,69 242 km,1 362 cm3,Benzyna,140 KM,Manualna,Na przednie koła,Sedan,4,5,Szary,Tak,0,Polska,04 wrzesień 2014,Tak,Tak,Tak,Używane,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,Tak,Tak,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,296 PLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,13900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2004,162 145 km,1 796 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Złoty,Tak,0,Niemcy,5 lipiec 2004,Tak,Tak,Tak,Używane,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,Tak,Tak,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,12800,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2008,196 991 km,1 400 cm3,Benzyna+LPG,90 KM,0,0,Kompakt,0,0,Niebieski,0,0,Polska,6 kwiecień 2009,0,Tak,0,Używane,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,Tak,Tak,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,10900,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2005,253 193 km,1 686 cm3,Diesel,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Złoty,0,0,Niemcy,0,Tak,0,0,Używane,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,Tak,Tak,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,14900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2007,207 000 km,1 700 cm3,Diesel,100 KM,Manualna,Na przednie koła,Kompakt,3,5,Czarny,0,0,Belgia,0,0,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,Tak,Tak,1,1,1,Tak,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,33799,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2010,136 800 km,1 400 cm3,Benzyna,140 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,Tak,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Tak,0,0,1,1,Tak,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,12990,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2005,171 000 km,1 998 cm3,Benzyna,170 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,0,0,Niemcy,7 grudzień 2005,0,0,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,Tak,Tak,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,17500,Firmy,Osobowe,Opel,Astra,H (2004-2014),2011,280 000 km,1 600 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,0,Polska,0,Tak,Tak,Tak,Używane,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,Tak,Tak,1,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,14900,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2007,250 000 km,1 400 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Inny kolor,0,0,Polska,16 październik 2007,Tak,0,0,Używane,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,Tak,1,0,0,0,1,0,0,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,9400,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2002,155 000 km,1 600 cm3,Benzyna,0,Manualna,Na przednie koła,Auta miejskie,5,5,Inny kolor,0,0,Niemcy,0,0,Tak,Tak,Używane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,Tak,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,26600,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2011,137 000 km,1 400 cm3,Benzyna,120 KM,Manualna,Na przednie koła,Kompakt,5,5,Biały,0,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,Tak,Tak,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,9800,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2005,326 000 km,1 900 cm3,Diesel,0,Manualna,Na przednie koła,Kombi,5,5,Niebieski,0,0,Niemcy,0,0,0,0,Używane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,28900,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2009,90 000 km,1 400 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Beżowy,0,0,0,0,0,Tak,Tak,Używane,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,Tak,Tak,1,0,0,Tak,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,13000,Firmy,Osobowe,Opel,Astra,H (2004-2014),2008,196 000 km,1 700 cm3,Diesel,100 KM,Manualna,Na przednie koła,Kombi,0,0,Srebrny,0,0,Austria,0,0,0,Tak,Używane,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Tak,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,16900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2009,184 300 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,0,Niemcy,0,0,0,0,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,Tak,0,0,1,1,Tak,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,13300,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2005,285 500 km,0,Diesel,0,0,0,Coupe,0,0,Czarny,0,0,0,0,0,0,0,Używane,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,15100,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2008,208 000 km,1 686 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,0,0,Niemcy,17 kwiecień 2008,Tak,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,Tak,Tak,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,Tak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,5250,Firmy,Osobowe,Opel,Astra,G (1998-2009),1998,219 322 km,1 598 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Kompakt,5,5,Niebieski,0,0,Niemcy,0,0,0,0,Używane,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,Tak,Tak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,11200,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2006,249 000 km,1 900 cm3,Diesel,100 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,0,0,Niemcy,10 listopad 2006,Tak,0,0,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,Tak,1,0,0,0,1,1,1,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,26500,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2012,228 100 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,0,0,Niemcy,czerwiec 2012,0,0,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,Tak,Tak,0,1,1,Tak,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,5900,Firmy,Osobowe,Opel,Astra,G (1998-2009),1998,170 000 km,1 400 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Brązowy,0,0,0,0,0,Tak,0,Używane,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,Tak,Tak,0,0,0,Tak,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,12500,Firmy,Osobowe,Opel,Astra,H (2004-2014),2005,162 000 km,1 400 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,0,0,0,0,0,0,Tak,Używane,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,Tak,Tak,0,0,0,Tak,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,19900,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2009,187 000 km,1 800 cm3,Benzyna,140 KM,Automatyczna hydrauliczna (klasyczna),Na przednie koła,Coupe,0,0,Czarny,0,0,Niemcy,0,0,0,Tak,Używane,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,28900,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2013,179 000 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,0,0,Polska,1 wrzesień 2013,Tak,0,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,Tak,Tak,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,29899,Firmy,Osobowe,Opel,Astra,J (2009-2015),2014,133 486 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,Tak,Polska,22 czerwiec 2014,Tak,Tak,0,Używane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,34900,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2008,58 000 km,1 800 cm3,Benzyna,140 KM,Manualna,Na przednie koła,Kabriolet,3,4,Beżowy,0,0,Polska,21 lipiec 2008,Tak,Tak,Tak,Używane,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,Tak,Tak,0,0,0,Tak,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,51999,Firmy,Osobowe,Opel,Astra,J (2009-2015),2018,1 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Sedan,5,5,Biały,Tak,Tak,0,0,0,0,0,Nowe,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,Tak,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tak,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,27900,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2012,136 300 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,0,0,0,0,0,0,0,Używane,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,Tak,Tak,1,1,1,0,1,0,1,0,0,0,0,1,0,Tak,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,8800,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2002,202 000 km,2 000 cm3,Diesel,101 KM,Manualna,Na przednie koła,Kombi,4,5,Niebieski,0,0,Polska,17 kwiecień 2002,0,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,Tak,Tak,0,0,0,0,1,1,1,0,0,0,0,1,0,Tak,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,11900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2004,211 000 km,1 400 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,0,Niemcy,5 maj 2004,0,0,Tak,Używane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,57900,Firmy,Osobowe,Opel,Astra,K (2015-),2017,3 000 km,1 398 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,0,0,Polska,0,Tak,Tak,Tak,Używane,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,Tak,Tak,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,15500,Firmy,Osobowe,Opel,Astra,H (2004-2014),2006,97 000 km,1 400 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Szary,Tak,0,Belgia,0,0,0,Tak,Używane,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,Tak,Tak,1,0,0,Tak,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,11900,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2005,223 164 km,1 910 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,0,0,Włochy,27 luty 2013,Tak,Tak,0,Używane,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,Tak,Tak,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,14990,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2006,232 000 km,1 910 cm3,Diesel,150 KM,Manualna,Na przednie koła,Coupe,3,5,Niebieski,0,0,Niemcy,25 wrzesień 2006,Tak,0,0,Używane,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,Tak,Tak,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,62599,Firmy,Osobowe,Opel,Astra,J (2009-2015),2018,1 km,1 400 cm3,Benzyna+LPG,140 KM,Manualna,0,Sedan,4,5,Szary,Tak,Tak,0,0,0,0,0,Nowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,4300,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2001,190 000 km,1 600 cm3,Benzyna,86 KM,Manualna,Na przednie koła,Kompakt,3,5,Srebrny,0,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,Tak,Tak,1,0,0,Tak,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,16900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2009,177 000 km,1 400 cm3,Benzyna,90 KM,Manualna,0,Kombi,5,5,Inny kolor,0,0,0,0,Tak,Tak,0,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,Tak,Tak,1,0,0,Tak,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2200,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2000,2 290 000 km,1 700 cm3,Diesel,0,Manualna,Na przednie koła,Auta miejskie,3,5,Srebrny,0,0,0,0,Tak,0,0,Używane,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Tak,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,5500,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2000,267 401 km,1 686 cm3,Diesel,75 KM,Manualna,Na przednie koła,Kompakt,0,0,Czarny,0,0,0,0,0,0,0,Używane,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
